chr	max_distance	density
XIV	2785	0.18956616641146043
XV	2785	0.18627295560945706
XVI	2785	0.26024137560043287
I	2790	0.31739481708641376
II	2790	0.12623711238784827
III	2790	0.30921610932445676
IV	2790	0.21031402809391794
V	2790	0.07927508809693266
VI	2790	0.22040931148463325
VII	2790	0.261850330907291
VIII	2790	0.29719911204795935
IX	2790	0.1611728439966537
X	2790	0.1451758026472643
XI	2790	0.06726443276706018
XII	2790	0.19421486453522938
XIII	2790	0.079600316302677
XIV	2790	0.18956616641146043
XV	2790	0.18627295560945706
XVI	2790	0.26024137560043287
I	2795	0.31739481708641376
II	2795	0.12623711238784827
III	2795	0.3004731589544784
IV	2795	0.21031402809391794
V	2795	0.07927508809693266
VI	2795	0.22040931148463325
VII	2795	0.261850330907291
VIII	2795	0.29719911204795935
IX	2795	0.1611728439966537
X	2795	0.1451758026472643
XI	2795	0.06726443276706018
XII	2795	0.19421486453522938
XIII	2795	0.079600316302677
XIV	2795	0.18956616641146043
XV	2795	0.18371176890490254
XVI	2795	0.26024137560043287
I	2800	0.31739481708641376
II	2800	0.12623711238784827
III	2800	0.3004731589544784
IV	2800	0.21031402809391794
V	2800	0.07927508809693266
VI	2800	0.22040931148463325
VII	2800	0.261850330907291
VIII	2800	0.29719911204795935
IX	2800	0.1611728439966537
X	2800	0.1451758026472643
XI	2800	0.06726443276706018
XII	2800	0.19421486453522938
XIII	2800	0.079600316302677
XIV	2800	0.18956616641146043
XV	2800	0.18371176890490254
XVI	2800	0.26024137560043287
I	2805	0.31739481708641376
II	2805	0.12623711238784827
III	2805	0.3004731589544784
IV	2805	0.21031402809391794
V	2805	0.07927508809693266
VI	2805	0.22040931148463325
VII	2805	0.261850330907291
VIII	2805	0.29719911204795935
IX	2805	0.1611728439966537
X	2805	0.1451758026472643
XI	2805	0.06726443276706018
XII	2805	0.19421486453522938
XIII	2805	0.079600316302677
XIV	2805	0.18956616641146043
XV	2805	0.18371176890490254
XVI	2805	0.26024137560043287
I	2810	0.31739481708641376
II	2810	0.12623711238784827
III	2810	0.3004731589544784
IV	2810	0.21031402809391794
V	2810	0.07927508809693266
VI	2810	0.22040931148463325
VII	2810	0.261850330907291
VIII	2810	0.29719911204795935
IX	2810	0.1611728439966537
X	2810	0.1451758026472643
XI	2810	0.06726443276706018
XII	2810	0.19421486453522938
XIII	2810	0.079600316302677
XIV	2810	0.18956616641146043
XV	2810	0.18371176890490254
XVI	2810	0.26024137560043287
I	2815	0.31739481708641376
II	2815	0.12623711238784827
III	2815	0.3004731589544784
IV	2815	0.21031402809391794
V	2815	0.07927508809693266
VI	2815	0.22040931148463325
VII	2815	0.25927090399105357
VIII	2815	0.29719911204795935
IX	2815	0.1611728439966537
X	2815	0.1451758026472643
XI	2815	0.06726443276706018
XII	2815	0.19421486453522938
XIII	2815	0.079600316302677
XIV	2815	0.18597712961203977
XV	2815	0.18371176890490254
XVI	2815	0.26024137560043287
I	2820	0.31739481708641376
II	2820	0.12623711238784827
III	2820	0.3004731589544784
IV	2820	0.21031402809391794
V	2820	0.07927508809693266
VI	2820	0.22040931148463325
VII	2820	0.25927090399105357
VIII	2820	0.29719911204795935
IX	2820	0.1611728439966537
X	2820	0.1451758026472643
XI	2820	0.06303538007486323
XII	2820	0.19421486453522938
XIII	2820	0.079600316302677
XIV	2820	0.18597712961203977
XV	2820	0.18113042259122453
XVI	2820	0.26024137560043287
I	2825	0.31739481708641376
II	2825	0.12623711238784827
III	2825	0.3004731589544784
IV	2825	0.20847060543770518
V	2825	0.07927508809693266
VI	2825	0.22040931148463325
VII	2825	0.25927090399105357
VIII	2825	0.29719911204795935
IX	2825	0.1611728439966537
X	2825	0.1451758026472643
XI	2825	0.06303538007486323
XII	2825	0.19421486453522938
XIII	2825	0.079600316302677
XIV	2825	0.18597712961203977
XV	2825	0.18113042259122453
XVI	2825	0.26024137560043287
I	2830	0.31739481708641376
II	2830	0.12623711238784827
III	2830	0.3004731589544784
IV	2830	0.20847060543770518
V	2830	0.07927508809693266
VI	2830	0.22040931148463325
VII	2830	0.25927090399105357
VIII	2830	0.29719911204795935
IX	2830	0.1611728439966537
X	2830	0.1413863340444733
XI	2830	0.06303538007486323
XII	2830	0.19421486453522938
XIII	2830	0.079600316302677
XIV	2830	0.18597712961203977
XV	2830	0.18113042259122453
XVI	2830	0.26024137560043287
I	2835	0.31739481708641376
II	2835	0.12623711238784827
III	2835	0.3004731589544784
IV	2835	0.20847060543770518
V	2835	0.07927508809693266
VI	2835	0.22040931148463325
VII	2835	0.25927090399105357
VIII	2835	0.29719911204795935
IX	2835	0.1611728439966537
X	2835	0.1413863340444733
XI	2835	0.06303538007486323
XII	2835	0.19421486453522938
XIII	2835	0.079600316302677
XIV	2835	0.18597712961203977
XV	2835	0.18113042259122453
XVI	2835	0.26024137560043287
I	2840	0.31739481708641376
II	2840	0.12623711238784827
III	2840	0.3004731589544784
IV	2840	0.20847060543770518
V	2840	0.07927508809693266
VI	2840	0.22040931148463325
VII	2840	0.25927090399105357
VIII	2840	0.29719911204795935
IX	2840	0.1611728439966537
X	2840	0.1413863340444733
XI	2840	0.06303538007486323
XII	2840	0.19421486453522938
XIII	2840	0.079600316302677
XIV	2840	0.18597712961203977
XV	2840	0.18113042259122453
XVI	2840	0.26024137560043287
I	2845	0.31739481708641376
II	2845	0.12623711238784827
III	2845	0.3004731589544784
IV	2845	0.20847060543770518
V	2845	0.07927508809693266
VI	2845	0.22040931148463325
VII	2845	0.25927090399105357
VIII	2845	0.29214972904666014
IX	2845	0.1611728439966537
X	2845	0.1413863340444733
XI	2845	0.06303538007486323
XII	2845	0.19421486453522938
XIII	2845	0.079600316302677
XIV	2845	0.18597712961203977
XV	2845	0.18113042259122453
XVI	2845	0.26024137560043287
I	2850	0.31739481708641376
II	2850	0.12623711238784827
III	2850	0.3004731589544784
IV	2850	0.20847060543770518
V	2850	0.07927508809693266
VI	2850	0.22040931148463325
VII	2850	0.25927090399105357
VIII	2850	0.29214972904666014
IX	2850	0.1611728439966537
X	2850	0.1413863340444733
XI	2850	0.06303538007486323
XII	2850	0.19421486453522938
XIII	2850	0.079600316302677
XIV	2850	0.18597712961203977
XV	2850	0.18113042259122453
XVI	2850	0.26024137560043287
I	2855	0.31739481708641376
II	2855	0.12623711238784827
III	2855	0.3004731589544784
IV	2855	0.20847060543770518
V	2855	0.07927508809693266
VI	2855	0.22040931148463325
VII	2855	0.25927090399105357
VIII	2855	0.29214972904666014
IX	2855	0.1611728439966537
X	2855	0.1413863340444733
XI	2855	0.06303538007486323
XII	2855	0.19421486453522938
XIII	2855	0.079600316302677
XIV	2855	0.18597712961203977
XV	2855	0.18113042259122453
XVI	2855	0.26024137560043287
I	2860	0.31739481708641376
II	2860	0.12623711238784827
III	2860	0.3004731589544784
IV	2860	0.20847060543770518
V	2860	0.07927508809693266
VI	2860	0.22040931148463325
VII	2860	0.25927090399105357
VIII	2860	0.29214972904666014
IX	2860	0.1611728439966537
X	2860	0.1413863340444733
XI	2860	0.06303538007486323
XII	2860	0.19421486453522938
XIII	2860	0.079600316302677
XIV	2860	0.18597712961203977
XV	2860	0.1758935059484592
XVI	2860	0.25722470798446523
I	2865	0.31739481708641376
II	2865	0.12623711238784827
III	2865	0.3004731589544784
IV	2865	0.20847060543770518
V	2865	0.07927508809693266
VI	2865	0.22040931148463325
VII	2865	0.25927090399105357
VIII	2865	0.29214972904666014
IX	2865	0.1611728439966537
X	2865	0.1413863340444733
XI	2865	0.06303538007486323
XII	2865	0.19421486453522938
XIII	2865	0.079600316302677
XIV	2865	0.18597712961203977
XV	2865	0.1758935059484592
XVI	2865	0.25722470798446523
I	2870	0.31739481708641376
II	2870	0.12623711238784827
III	2870	0.3004731589544784
IV	2870	0.20847060543770518
V	2870	0.07927508809693266
VI	2870	0.22040931148463325
VII	2870	0.25927090399105357
VIII	2870	0.29214972904666014
IX	2870	0.1611728439966537
X	2870	0.1413863340444733
XI	2870	0.06303538007486323
XII	2870	0.19421486453522938
XIII	2870	0.079600316302677
XIV	2870	0.18597712961203977
XV	2870	0.1758935059484592
XVI	2870	0.25419960213740395
I	2875	0.31739481708641376
II	2875	0.12623711238784827
III	2875	0.3004731589544784
IV	2875	0.20847060543770518
V	2875	0.07927508809693266
VI	2875	0.22040931148463325
VII	2875	0.25927090399105357
VIII	2875	0.287039916963332
IX	2875	0.1611728439966537
X	2875	0.1413863340444733
XI	2875	0.06303538007486323
XII	2875	0.19421486453522938
XIII	2875	0.079600316302677
XIV	2875	0.18597712961203977
XV	2875	0.1758935059484592
XVI	2875	0.25419960213740395
I	2880	0.31739481708641376
II	2880	0.12623711238784827
III	2880	0.3004731589544784
IV	2880	0.20847060543770518
V	2880	0.07927508809693266
VI	2880	0.22040931148463325
VII	2880	0.2566309787889343
VIII	2880	0.287039916963332
IX	2880	0.1611728439966537
X	2880	0.1413863340444733
XI	2880	0.06303538007486323
XII	2880	0.19421486453522938
XIII	2880	0.079600316302677
XIV	2880	0.18597712961203977
XV	2880	0.1758935059484592
XVI	2880	0.25419960213740395
I	2885	0.31739481708641376
II	2885	0.12623711238784827
III	2885	0.3004731589544784
IV	2885	0.20847060543770518
V	2885	0.07927508809693266
VI	2885	0.22040931148463325
VII	2885	0.2566309787889343
VIII	2885	0.287039916963332
IX	2885	0.1611728439966537
X	2885	0.1413863340444733
XI	2885	0.06303538007486323
XII	2885	0.19421486453522938
XIII	2885	0.079600316302677
XIV	2885	0.18230266991188693
XV	2885	0.1758935059484592
XVI	2885	0.25419960213740395
I	2890	0.31739481708641376
II	2890	0.12623711238784827
III	2890	0.3004731589544784
IV	2890	0.20847060543770518
V	2890	0.07927508809693266
VI	2890	0.22040931148463325
VII	2890	0.2566309787889343
VIII	2890	0.287039916963332
IX	2890	0.1611728439966537
X	2890	0.1413863340444733
XI	2890	0.06303538007486323
XII	2890	0.19421486453522938
XIII	2890	0.079600316302677
XIV	2890	0.18230266991188693
XV	2890	0.1758935059484592
XVI	2890	0.25419960213740395
I	2895	0.31739481708641376
II	2895	0.12623711238784827
III	2895	0.3004731589544784
IV	2895	0.20847060543770518
V	2895	0.07927508809693266
VI	2895	0.22040931148463325
VII	2895	0.2566309787889343
VIII	2895	0.287039916963332
IX	2895	0.1611728439966537
X	2895	0.1413863340444733
XI	2895	0.06303538007486323
XII	2895	0.19421486453522938
XIII	2895	0.079600316302677
XIV	2895	0.18230266991188693
XV	2895	0.1758935059484592
XVI	2895	0.25419960213740395
I	2900	0.31739481708641376
II	2900	0.12623711238784827
III	2900	0.3004731589544784
IV	2900	0.20847060543770518
V	2900	0.07927508809693266
VI	2900	0.22040931148463325
VII	2900	0.2566309787889343
VIII	2900	0.287039916963332
IX	2900	0.1611728439966537
X	2900	0.1413863340444733
XI	2900	0.06303538007486323
XII	2900	0.19421486453522938
XIII	2900	0.079600316302677
XIV	2900	0.18230266991188693
XV	2900	0.1758935059484592
XVI	2900	0.25419960213740395
I	2905	0.31739481708641376
II	2905	0.12623711238784827
III	2905	0.3004731589544784
IV	2905	0.20847060543770518
V	2905	0.07927508809693266
VI	2905	0.22040931148463325
VII	2905	0.2566309787889343
VIII	2905	0.287039916963332
IX	2905	0.1611728439966537
X	2905	0.1413863340444733
XI	2905	0.06303538007486323
XII	2905	0.19421486453522938
XIII	2905	0.079600316302677
XIV	2905	0.18230266991188693
XV	2905	0.1758935059484592
XVI	2905	0.25419960213740395
I	2910	0.31739481708641376
II	2910	0.12623711238784827
III	2910	0.3004731589544784
IV	2910	0.20847060543770518
V	2910	0.07927508809693266
VI	2910	0.22040931148463325
VII	2910	0.25129979650576567
VIII	2910	0.28187323044985896
IX	2910	0.1611728439966537
X	2910	0.1413863340444733
XI	2910	0.06303538007486323
XII	2910	0.19421486453522938
XIII	2910	0.079600316302677
XIV	2910	0.18230266991188693
XV	2910	0.17323060485241792
XVI	2910	0.25419960213740395
I	2915	0.31739481708641376
II	2915	0.12623711238784827
III	2915	0.3004731589544784
IV	2915	0.20847060543770518
V	2915	0.07927508809693266
VI	2915	0.22040931148463325
VII	2915	0.25129979650576567
VIII	2915	0.28187323044985896
IX	2915	0.1611728439966537
X	2915	0.1413863340444733
XI	2915	0.06303538007486323
XII	2915	0.19421486453522938
XIII	2915	0.079600316302677
XIV	2915	0.17858868618303705
XV	2915	0.17323060485241792
XVI	2915	0.25419960213740395
I	2920	0.31739481708641376
II	2920	0.12623711238784827
III	2920	0.3004731589544784
IV	2920	0.20656516962556457
V	2920	0.07927508809693266
VI	2920	0.22040931148463325
VII	2920	0.25129979650576567
VIII	2920	0.28187323044985896
IX	2920	0.1611728439966537
X	2920	0.1413863340444733
XI	2920	0.06303538007486323
XII	2920	0.19150937183783368
XIII	2920	0.079600316302677
XIV	2920	0.17486577767351366
XV	2920	0.17323060485241792
XVI	2920	0.25419960213740395
I	2925	0.31739481708641376
II	2925	0.12623711238784827
III	2925	0.3004731589544784
IV	2925	0.20656516962556457
V	2925	0.07927508809693266
VI	2925	0.22040931148463325
VII	2925	0.24862137239444881
VIII	2925	0.28187323044985896
IX	2925	0.1611728439966537
X	2925	0.1413863340444733
XI	2925	0.06303538007486323
XII	2925	0.19150937183783368
XIII	2925	0.079600316302677
XIV	2925	0.17486577767351366
XV	2925	0.17323060485241792
XVI	2925	0.25419960213740395
I	2930	0.31739481708641376
II	2930	0.12623711238784827
III	2930	0.3004731589544784
IV	2930	0.20656516962556457
V	2930	0.07927508809693266
VI	2930	0.22040931148463325
VII	2930	0.24862137239444881
VIII	2930	0.28187323044985896
IX	2930	0.1611728439966537
X	2930	0.1413863340444733
XI	2930	0.06303538007486323
XII	2930	0.19150937183783368
XIII	2930	0.079600316302677
XIV	2930	0.17486577767351366
XV	2930	0.17323060485241792
XVI	2930	0.25419960213740395
I	2935	0.31739481708641376
II	2935	0.12623711238784827
III	2935	0.3004731589544784
IV	2935	0.20656516962556457
V	2935	0.07927508809693266
VI	2935	0.22040931148463325
VII	2935	0.24862137239444881
VIII	2935	0.28187323044985896
IX	2935	0.1611728439966537
X	2935	0.1413863340444733
XI	2935	0.06303538007486323
XII	2935	0.19150937183783368
XIII	2935	0.079600316302677
XIV	2935	0.17112501960264326
XV	2935	0.17323060485241792
XVI	2935	0.25419960213740395
I	2940	0.31739481708641376
II	2940	0.12623711238784827
III	2940	0.3004731589544784
IV	2940	0.20656516962556457
V	2940	0.07927508809693266
VI	2940	0.22040931148463325
VII	2940	0.2459273653913139
VIII	2940	0.28187323044985896
IX	2940	0.1611728439966537
X	2940	0.1413863340444733
XI	2940	0.06303538007486323
XII	2940	0.19150937183783368
XIII	2940	0.079600316302677
XIV	2940	0.16738043662576993
XV	2940	0.17323060485241792
XVI	2940	0.25419960213740395
I	2945	0.31739481708641376
II	2945	0.12623711238784827
III	2945	0.3004731589544784
IV	2945	0.20656516962556457
V	2945	0.07927508809693266
VI	2945	0.22040931148463325
VII	2945	0.2459273653913139
VIII	2945	0.28187323044985896
IX	2945	0.1611728439966537
X	2945	0.1413863340444733
XI	2945	0.06303538007486323
XII	2945	0.19150937183783368
XIII	2945	0.079600316302677
XIV	2945	0.16738043662576993
XV	2945	0.17323060485241792
XVI	2945	0.25419960213740395
I	2950	0.31739481708641376
II	2950	0.12623711238784827
III	2950	0.3004731589544784
IV	2950	0.20656516962556457
V	2950	0.07927508809693266
VI	2950	0.22040931148463325
VII	2950	0.2459273653913139
VIII	2950	0.28187323044985896
IX	2950	0.1611728439966537
X	2950	0.1413863340444733
XI	2950	0.06303538007486323
XII	2950	0.19150937183783368
XIII	2950	0.079600316302677
XIV	2950	0.16362437893088777
XV	2950	0.17323060485241792
XVI	2950	0.25419960213740395
I	2955	0.31739481708641376
II	2955	0.12623711238784827
III	2955	0.3004731589544784
IV	2955	0.20656516962556457
V	2955	0.07927508809693266
VI	2955	0.209471389282687
VII	2955	0.2459273653913139
VIII	2955	0.28187323044985896
IX	2955	0.1611728439966537
X	2955	0.1413863340444733
XI	2955	0.06303538007486323
XII	2955	0.19150937183783368
XIII	2955	0.079600316302677
XIV	2955	0.16362437893088777
XV	2955	0.17323060485241792
XVI	2955	0.25419960213740395
I	2960	0.31739481708641376
II	2960	0.12623711238784827
III	2960	0.3004731589544784
IV	2960	0.20656516962556457
V	2960	0.07927508809693266
VI	2960	0.209471389282687
VII	2960	0.2459273653913139
VIII	2960	0.28187323044985896
IX	2960	0.1611728439966537
X	2960	0.1413863340444733
XI	2960	0.06303538007486323
XII	2960	0.19150937183783368
XIII	2960	0.079600316302677
XIV	2960	0.16362437893088777
XV	2960	0.17323060485241792
XVI	2960	0.25419960213740395
I	2965	0.31739481708641376
II	2965	0.12623711238784827
III	2965	0.3004731589544784
IV	2965	0.20656516962556457
V	2965	0.07927508809693266
VI	2965	0.209471389282687
VII	2965	0.2459273653913139
VIII	2965	0.28187323044985896
IX	2965	0.1611728439966537
X	2965	0.1413863340444733
XI	2965	0.06303538007486323
XII	2965	0.19150937183783368
XIII	2965	0.079600316302677
XIV	2965	0.16362437893088777
XV	2965	0.17323060485241792
XVI	2965	0.25419960213740395
I	2970	0.31739481708641376
II	2970	0.12623711238784827
III	2970	0.3004731589544784
IV	2970	0.20656516962556457
V	2970	0.07927508809693266
VI	2970	0.209471389282687
VII	2970	0.2459273653913139
VIII	2970	0.28187323044985896
IX	2970	0.1611728439966537
X	2970	0.1413863340444733
XI	2970	0.06303538007486323
XII	2970	0.19150937183783368
XIII	2970	0.079600316302677
XIV	2970	0.16362437893088777
XV	2970	0.17323060485241792
XVI	2970	0.25419960213740395
I	2975	0.31739481708641376
II	2975	0.12623711238784827
III	2975	0.3004731589544784
IV	2975	0.20656516962556457
V	2975	0.07927508809693266
VI	2975	0.209471389282687
VII	2975	0.2459273653913139
VIII	2975	0.28187323044985896
IX	2975	0.1611728439966537
X	2975	0.1413863340444733
XI	2975	0.06303538007486323
XII	2975	0.18875379459958802
XIII	2975	0.079600316302677
XIV	2975	0.16362437893088777
XV	2975	0.17323060485241792
XVI	2975	0.25419960213740395
I	2980	0.31739481708641376
II	2980	0.12623711238784827
III	2980	0.3004731589544784
IV	2980	0.20656516962556457
V	2980	0.07927508809693266
VI	2980	0.209471389282687
VII	2980	0.2459273653913139
VIII	2980	0.28187323044985896
IX	2980	0.1611728439966537
X	2980	0.1413863340444733
XI	2980	0.06303538007486323
XII	2980	0.18875379459958802
XIII	2980	0.079600316302677
XIV	2980	0.16362437893088777
XV	2980	0.17323060485241792
XVI	2980	0.25419960213740395
I	2985	0.31739481708641376
II	2985	0.12623711238784827
III	2985	0.3004731589544784
IV	2985	0.20656516962556457
V	2985	0.07927508809693266
VI	2985	0.209471389282687
VII	2985	0.2459273653913139
VIII	2985	0.28187323044985896
IX	2985	0.1611728439966537
X	2985	0.1413863340444733
XI	2985	0.06303538007486323
XII	2985	0.18875379459958802
XIII	2985	0.079600316302677
XIV	2985	0.16362437893088777
XV	2985	0.17323060485241792
XVI	2985	0.25419960213740395
I	2990	0.31739481708641376
II	2990	0.12623711238784827
III	2990	0.3004731589544784
IV	2990	0.20656516962556457
V	2990	0.07927508809693266
VI	2990	0.209471389282687
VII	2990	0.2459273653913139
VIII	2990	0.28187323044985896
IX	2990	0.1611728439966537
X	2990	0.1413863340444733
XI	2990	0.06303538007486323
XII	2990	0.18875379459958802
XIII	2990	0.079600316302677
XIV	2990	0.16362437893088777
XV	2990	0.17323060485241792
XVI	2990	0.25419960213740395
I	2995	0.31739481708641376
II	2995	0.12623711238784827
III	2995	0.2911039227413784
IV	2995	0.20656516962556457
V	2995	0.07927508809693266
VI	2995	0.209471389282687
VII	2995	0.2459273653913139
VIII	2995	0.28187323044985896
IX	2995	0.1611728439966537
X	2995	0.1413863340444733
XI	2995	0.06303538007486323
XII	2995	0.18875379459958802
XIII	2995	0.079600316302677
XIV	2995	0.16362437893088777
XV	2995	0.17323060485241792
XVI	2995	0.25419960213740395
I	3000	0.31739481708641376
II	3000	0.12623711238784827
III	3000	0.2911039227413784
IV	3000	0.20656516962556457
V	3000	0.07927508809693266
VI	3000	0.19838170572362407
VII	3000	0.2459273653913139
VIII	3000	0.28187323044985896
IX	3000	0.1611728439966537
X	3000	0.1413863340444733
XI	3000	0.06303538007486323
XII	3000	0.18875379459958802
XIII	3000	0.079600316302677
XIV	3000	0.16362437893088777
XV	3000	0.17323060485241792
XVI	3000	0.25419960213740395
I	3005	0.31739481708641376
II	3005	0.12623711238784827
III	3005	0.2911039227413784
IV	3005	0.20656516962556457
V	3005	0.07927508809693266
VI	3005	0.19838170572362407
VII	3005	0.2459273653913139
VIII	3005	0.28187323044985896
IX	3005	0.1611728439966537
X	3005	0.1413863340444733
XI	3005	0.06303538007486323
XII	3005	0.18875379459958802
XIII	3005	0.079600316302677
XIV	3005	0.16362437893088777
XV	3005	0.17323060485241792
XVI	3005	0.25419960213740395
I	3010	0.31739481708641376
II	3010	0.12623711238784827
III	3010	0.2911039227413784
IV	3010	0.20656516962556457
V	3010	0.07927508809693266
VI	3010	0.19838170572362407
VII	3010	0.2431682768988212
VIII	3010	0.28187323044985896
IX	3010	0.1611728439966537
X	3010	0.1413863340444733
XI	3010	0.06303538007486323
XII	3010	0.18875379459958802
XIII	3010	0.079600316302677
XIV	3010	0.16362437893088777
XV	3010	0.17323060485241792
XVI	3010	0.251024717688431
I	3015	0.31739481708641376
II	3015	0.12623711238784827
III	3015	0.2911039227413784
IV	3015	0.20459772065749612
V	3015	0.07927508809693266
VI	3015	0.19838170572362407
VII	3015	0.2431682768988212
VIII	3015	0.28187323044985896
IX	3015	0.1611728439966537
X	3015	0.1413863340444733
XI	3015	0.06303538007486323
XII	3015	0.18875379459958802
XIII	3015	0.079600316302677
XIV	3015	0.16362437893088777
XV	3015	0.17323060485241792
XVI	3015	0.251024717688431
I	3020	0.31739481708641376
II	3020	0.12623711238784827
III	3020	0.2816564007978882
IV	3020	0.20459772065749612
V	3020	0.07927508809693266
VI	3020	0.19838170572362407
VII	3020	0.2431682768988212
VIII	3020	0.28187323044985896
IX	3020	0.1611728439966537
X	3020	0.1413863340444733
XI	3020	0.06303538007486323
XII	3020	0.18875379459958802
XIII	3020	0.079600316302677
XIV	3020	0.15977907342927047
XV	3020	0.17323060485241792
XVI	3020	0.251024717688431
I	3025	0.31739481708641376
II	3025	0.12623711238784827
III	3025	0.2816564007978882
IV	3025	0.20459772065749612
V	3025	0.07927508809693266
VI	3025	0.19838170572362407
VII	3025	0.2431682768988212
VIII	3025	0.28187323044985896
IX	3025	0.1611728439966537
X	3025	0.1413863340444733
XI	3025	0.06303538007486323
XII	3025	0.18875379459958802
XIII	3025	0.079600316302677
XIV	3025	0.15977907342927047
XV	3025	0.17323060485241792
XVI	3025	0.251024717688431
I	3030	0.31739481708641376
II	3030	0.12623711238784827
III	3030	0.2816564007978882
IV	3030	0.2026204801384917
V	3030	0.07927508809693266
VI	3030	0.19838170572362407
VII	3030	0.2431682768988212
VIII	3030	0.28187323044985896
IX	3030	0.1611728439966537
X	3030	0.1413863340444733
XI	3030	0.06303538007486323
XII	3030	0.18875379459958802
XIII	3030	0.079600316302677
XIV	3030	0.15977907342927047
XV	3030	0.17323060485241792
XVI	3030	0.251024717688431
I	3035	0.31739481708641376
II	3035	0.12623711238784827
III	3035	0.2816564007978882
IV	3035	0.2006412813093001
V	3035	0.07927508809693266
VI	3035	0.19838170572362407
VII	3035	0.2431682768988212
VIII	3035	0.28187323044985896
IX	3035	0.1611728439966537
X	3035	0.1413863340444733
XI	3035	0.06303538007486323
XII	3035	0.18875379459958802
XIII	3035	0.079600316302677
XIV	3035	0.15977907342927047
XV	3035	0.17045316052272033
XVI	3035	0.251024717688431
I	3040	0.31739481708641376
II	3040	0.12623711238784827
III	3040	0.2816564007978882
IV	3040	0.2006412813093001
V	3040	0.07927508809693266
VI	3040	0.19838170572362407
VII	3040	0.2431682768988212
VIII	3040	0.28187323044985896
IX	3040	0.1611728439966537
X	3040	0.1413863340444733
XI	3040	0.06303538007486323
XII	3040	0.18593422044803404
XIII	3040	0.079600316302677
XIV	3040	0.15977907342927047
XV	3040	0.17045316052272033
XVI	3040	0.251024717688431
I	3045	0.31739481708641376
II	3045	0.12623711238784827
III	3045	0.2816564007978882
IV	3045	0.2006412813093001
V	3045	0.07927508809693266
VI	3045	0.19838170572362407
VII	3045	0.2431682768988212
VIII	3045	0.28187323044985896
IX	3045	0.1611728439966537
X	3045	0.1413863340444733
XI	3045	0.06303538007486323
XII	3045	0.18311371880498287
XIII	3045	0.079600316302677
XIV	3045	0.1558967938362915
XV	3045	0.17045316052272033
XVI	3045	0.251024717688431
I	3050	0.31739481708641376
II	3050	0.12623711238784827
III	3050	0.2816564007978882
IV	3050	0.2006412813093001
V	3050	0.07927508809693266
VI	3050	0.19838170572362407
VII	3050	0.2431682768988212
VIII	3050	0.28187323044985896
IX	3050	0.1611728439966537
X	3050	0.1413863340444733
XI	3050	0.06303538007486323
XII	3050	0.18311371880498287
XIII	3050	0.079600316302677
XIV	3050	0.1558967938362915
XV	3050	0.17045316052272033
XVI	3050	0.251024717688431
I	3055	0.31739481708641376
II	3055	0.12623711238784827
III	3055	0.2816564007978882
IV	3055	0.2006412813093001
V	3055	0.07927508809693266
VI	3055	0.19838170572362407
VII	3055	0.2431682768988212
VIII	3055	0.28187323044985896
IX	3055	0.1611728439966537
X	3055	0.1413863340444733
XI	3055	0.06303538007486323
XII	3055	0.18311371880498287
XIII	3055	0.079600316302677
XIV	3055	0.1520043144939713
XV	3055	0.17045316052272033
XVI	3055	0.251024717688431
I	3060	0.31739481708641376
II	3060	0.12623711238784827
III	3060	0.2816564007978882
IV	3060	0.2006412813093001
V	3060	0.07927508809693266
VI	3060	0.19838170572362407
VII	3060	0.2431682768988212
VIII	3060	0.28187323044985896
IX	3060	0.1611728439966537
X	3060	0.1413863340444733
XI	3060	0.06303538007486323
XII	3060	0.18311371880498287
XIII	3060	0.079600316302677
XIV	3060	0.1520043144939713
XV	3060	0.17045316052272033
XVI	3060	0.251024717688431
I	3065	0.31739481708641376
II	3065	0.12623711238784827
III	3065	0.2816564007978882
IV	3065	0.2006412813093001
V	3065	0.07927508809693266
VI	3065	0.19838170572362407
VII	3065	0.2431682768988212
VIII	3065	0.28187323044985896
IX	3065	0.1542097079256538
X	3065	0.1413863340444733
XI	3065	0.06303538007486323
XII	3065	0.18311371880498287
XIII	3065	0.079600316302677
XIV	3065	0.1520043144939713
XV	3065	0.17045316052272033
XVI	3065	0.2477918204006894
I	3070	0.31739481708641376
II	3070	0.12623711238784827
III	3070	0.2816564007978882
IV	3070	0.19863792998779972
V	3070	0.07927508809693266
VI	3070	0.19838170572362407
VII	3070	0.2431682768988212
VIII	3070	0.28187323044985896
IX	3070	0.1542097079256538
X	3070	0.1413863340444733
XI	3070	0.06303538007486323
XII	3070	0.18311371880498287
XIII	3070	0.079600316302677
XIV	3070	0.1520043144939713
XV	3070	0.17045316052272033
XVI	3070	0.2477918204006894
I	3075	0.31739481708641376
II	3075	0.12623711238784827
III	3075	0.2816564007978882
IV	3075	0.19863792998779972
V	3075	0.07927508809693266
VI	3075	0.19838170572362407
VII	3075	0.2431682768988212
VIII	3075	0.28187323044985896
IX	3075	0.1542097079256538
X	3075	0.1413863340444733
XI	3075	0.06303538007486323
XII	3075	0.18311371880498287
XIII	3075	0.079600316302677
XIV	3075	0.1520043144939713
XV	3075	0.17045316052272033
XVI	3075	0.2477918204006894
I	3080	0.31739481708641376
II	3080	0.12623711238784827
III	3080	0.2816564007978882
IV	3080	0.19863792998779972
V	3080	0.07927508809693266
VI	3080	0.19838170572362407
VII	3080	0.2431682768988212
VIII	3080	0.28187323044985896
IX	3080	0.1542097079256538
X	3080	0.1413863340444733
XI	3080	0.06303538007486323
